id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
12492941,Spacious Room with Private a Patio!,67640934,Paulette,Brooklyn,Bedford-Stuyvesant,Private room,60,2,34,0.88,0
12493291,Sunny room with great transit,6119244,Rachel,Queens,Jackson Heights,Private room,60,2,26,0.78,307
12495562,Zen Artist Village Studio,2821521,Zach,Manhattan,Greenwich Village,Entire home/apt,225,3,60,1.54,18
12496118,Entire Home in NYC- 1 bedroom/ Private Entrance,11305944,Yahaira,Bronx,Allerton,Entire home/apt,104,2,33,0.85,86
12502633,New Apt. in Park Slope / Gowanus,379619,J. E,Brooklyn,Gowanus,Entire home/apt,100,1,378,9.67,48
12508552,"Convenient Room, at the Center of Manhattan Living",7475578,MaTT,Manhattan,Little Italy,Private room,85,5,26,0.67,160
12519042,Private-cozy Brooklyn Apt. Room,67803853,Juan,Brooklyn,Bedford-Stuyvesant,Private room,50,3,26,0.68,0
12523287,"Clean Cozy Room, close to Subway Shops Restaurants",5069809,Hua,Queens,Forest Hills,Private room,65,2,29,0.77,333
12536976,Sunny & Luxurious West Village Apartment!,55457305,Mila & Jon,Manhattan,West Village,Entire home/apt,274,6,37,0.94,339
12537157,CoZy RooM & Private Bathroom BK:) SUPERHOST :),3441272,Jasmin,Brooklyn,Bushwick,Private room,50,2,93,2.39,202
12537221,Great Location,67884746,Linda,Brooklyn,Prospect Heights,Private room,105,2,172,4.5,83
12542544,Near Times Square,64837317,Michael,Manhattan,Hell's Kitchen,Entire home/apt,225,4,128,3.39,218
12553612,Sunny Bedroom w/ Private Bathroom in Williamsburg,24225572,Monica,Brooklyn,Williamsburg,Private room,90,2,15,1.05,6
12558745,BK'S FINEST CLOSE 2 TRANSPORTATION-,50600973,Joyell,Brooklyn,Bushwick,Private room,41,1,72,1.88,0
12560942,QUIET CLEAN APT IN THE HEART OF IT ALL 4,47577639,Jc,Manhattan,Chelsea,Entire home/apt,185,4,49,1.31,279
12561615,Stunning Bedroom in Midtown East,68094755,Athena,Manhattan,Midtown,Private room,98,3,98,2.66,278
12561681,"Penthouse 2BR w skylight,terrace, and a roof deck.",68094795,Diane And Ward,Manhattan,Upper East Side,Entire home/apt,399,4,55,1.47,237
12561755,"Lrg sunny aprtmt, UWS/Central Park",2898343,Jamie (& Jacob),Manhattan,Upper West Side,Entire home/apt,170,4,12,0.31,0
12564287,Modern & cosy Bronx apt w/ parking,11761831,Lydie,Bronx,Wakefield,Entire home/apt,99,3,68,1.78,2
12567868,Nice bedroom in east village apartment,68138404,Phil,Manhattan,East Village,Private room,60,3,50,1.31,240
12568741,Large 1bdr perfect Village location,68145886,Emory,Manhattan,Greenwich Village,Entire home/apt,209,2,75,1.93,8
12582348,Large room in Astoria home,34546087,Rina,Queens,Astoria,Private room,48,2,11,0.29,0
12583907,"1 Bedroom, Close to 4, 5, 6 trains",68250800,Anna,Manhattan,East Harlem,Private room,60,1,137,3.55,98
12584072,Historic Gem Close to SI Ferry,68252461,Natalia,Staten Island,Clifton,Entire home/apt,165,1,108,2.78,298
12585015,FANTASTIC FLOOR THROUGH ONE BEDROOM,18901504,Ronald,Manhattan,Midtown,Entire home/apt,218,5,69,1.81,152
12587017,Airy Apt w/ Balcony by Central Park,62850707,Madeleine,Manhattan,Upper West Side,Entire home/apt,200,2,154,4.02,51
12587698,Brooklyn Beauty - Private Room,26225727,Xiomara,Brooklyn,Bushwick,Private room,65,3,76,1.98,23
12590077,Sunny Duplex in Brooklyn's Best Area,43438475,Viviana,Brooklyn,South Slope,Entire home/apt,280,3,30,0.79,125
12590964,"Private room in Charming, Cozy and Sunny Apt",1520629,Pillo,Brooklyn,Clinton Hill,Private room,60,1,67,1.85,310
12592427,Lovely apartment as home,68309691,Cindy,Queens,Flushing,Entire home/apt,99,1,229,5.97,7
12594614,1BR Avaliable in 3Br Condo,17603414,Kaan,Manhattan,Harlem,Private room,70,4,27,0.75,156
12600198,Luminous room,10577784,Julian,Queens,Astoria,Private room,86,4,28,0.74,242
12600938,Sunny light filled comfy bedroom,9848712,Randy,Manhattan,East Harlem,Private room,85,3,86,2.28,240
12601401,"Astoria living, like a true NY'er",5059784,Seth,Queens,Astoria,Entire home/apt,125,1,10,0.26,0
12601807,Sunny light filled bedroom,9848712,Randy,Manhattan,East Harlem,Private room,85,3,89,2.37,228
12602212,Violet Sunset Room,67208195,Clarissa,Brooklyn,Bedford-Stuyvesant,Private room,60,2,71,1.84,363
12604187,A top floor in Midtown,18901504,Ronald,Manhattan,Midtown,Entire home/apt,218,5,81,2.1,185
12619450,Quiet-Private Large Brooklyn Studio,1539941,Ron,Brooklyn,Kensington,Entire home/apt,75,2,10,0.26,362
12622115,1 Block from Times Sq. and Broadway,49262827,Joei,Manhattan,Hell's Kitchen,Entire home/apt,115,2,150,4.06,1
12622845,Your SUNNYROOM 15mnts to Manhattan!,14498263,Penélope,Queens,Sunnyside,Private room,60,2,105,2.72,101
12623332,Sun-drenched Park Slope Studio,11732822,Megan,Brooklyn,Park Slope,Entire home/apt,160,4,33,0.87,1
12624890,Pull-out Sofa in Central Harlem,657869,J,Manhattan,Harlem,Shared room,39,4,47,1.22,131
12625113,Rest and Relax,4057761,Natalie,Manhattan,Harlem,Private room,45,3,49,1.26,0
12628500,Private room for 2  NY Close to LGA No hidden fees,67261284,Dante,Queens,Jackson Heights,Private room,67,1,204,5.27,0
12630697,"Huge,  Sunny,  Good Vibes Authentic Artist's LOFT",227369,Kimberly,Brooklyn,Bedford-Stuyvesant,Entire home/apt,177,4,82,2.22,73
12642845,Newly renovated! Spacious Park Slope Apt. Quiet St,228858,Jada,Brooklyn,South Slope,Entire home/apt,150,3,73,1.89,259
12643924,Peaceful and beautiful room by park,1216362,Camila,Brooklyn,Prospect-Lefferts Gardens,Private room,41,1,43,1.19,188
12644989,Modern high-end studio!,9997184,Kelly,Manhattan,Upper West Side,Entire home/apt,185,2,10,0.26,0
12645495,Newly Renovated Private 3 bedroom Apt.Near,60077920,Nicole,Queens,East Elmhurst,Entire home/apt,175,2,74,2.42,141
12649685,Peaceful Greenpoint Sanctuary,6389984,Pepper,Brooklyn,Greenpoint,Entire home/apt,195,2,34,0.97,0
12653674,Charming Sun-lit Two-Story Apartment,68735532,Mike,Manhattan,Harlem,Entire home/apt,136,1,30,0.82,0
12655465,Quiet Soho/Nolita Garden Alcove Studio,3635907,Deeva,Manhattan,Nolita,Entire home/apt,180,2,166,4.44,213
12656371,Luxury 2BR Condo in Williamsburg,2686052,Aamir,Brooklyn,Williamsburg,Entire home/apt,225,2,39,1.25,0
12658099,Cozy Chelsea Apt Great Location,68771036,Mica,Manhattan,Chelsea,Private room,100,2,63,1.88,33
12664893,Sunny Private room Central Harlem,657869,J,Manhattan,Harlem,Private room,73,4,69,1.77,122
12669490,The Oasis of Utica,16623502,Racquel,Brooklyn,East Flatbush,Entire home/apt,105,1,43,1.17,13
12669603,Sunny Suite with Bath near Prospect Park,39185689,Cupid,Brooklyn,Prospect-Lefferts Gardens,Private room,35,3,12,0.31,176
12670809,Beautiful apartment in Williamsburg,55121,Alexandre,Brooklyn,Williamsburg,Entire home/apt,200,5,10,0.28,117
12675481,Perfect for couples visiting NYC,68250800,Anna,Manhattan,East Harlem,Private room,75,1,20,0.53,128
12679172,Massive 2 Bed near Columbia Univ.,43733051,Hannah,Manhattan,Harlem,Entire home/apt,100,2,27,0.76,0
12680171,Near all shopping & transportation,68848703,Rupi,Queens,Forest Hills,Private room,119,2,21,0.57,363
12681206,Very big room in Designed apt.15 mins to Manhattan,68909853,Belgin,Queens,Sunnyside,Private room,80,2,53,1.37,364
12681868,NYC deluxe room 15 min to Manhattan,68907781,Dafni,Queens,Astoria,Private room,58,2,67,1.76,20
12685533,Cute Room in Big Apt in Brooklyn,14933972,Javier,Brooklyn,Bedford-Stuyvesant,Private room,76,2,69,1.81,11
12686241,Large Middle Bedroom & Private Backyard,30848788,Jamie,Brooklyn,Bedford-Stuyvesant,Private room,45,4,41,1.06,89
12698900,Room in the HEART of Williamsburg,8314626,Janine,Brooklyn,Williamsburg,Private room,89,1,148,3.81,303
12703851,Large stylish Mid Century Duplex in Clinton Hill,11109705,Valeska,Brooklyn,Clinton Hill,Entire home/apt,180,7,10,0.78,0
12710376,Private Bedroom #5,66269338,Peggy,Queens,Jackson Heights,Private room,60,1,14,0.4,300
12711153,Comfortable Private Room w/ 1 Full Bed,65809485,Shirley,Queens,Flushing,Private room,40,14,107,2.75,323
12711351,Cozy Private Room w/ 1 Queen Bed,65809485,Shirley,Queens,Flushing,Private room,40,7,102,2.73,105
12713090,Beautiful West Village Apartment,23919461,Cesar,Manhattan,West Village,Entire home/apt,250,3,30,0.77,18
12713863,Private Bedroom #2,66269338,Peggy,Queens,Jackson Heights,Private room,50,1,70,1.82,345
12713995,Private Full Size Bed #4,66269338,Peggy,Queens,Jackson Heights,Private room,65,1,49,1.31,329
12720048,NE..Comfortable Room All Inclusive,68787921,Hurriyet Aydın /,Brooklyn,Bedford-Stuyvesant,Private room,47,3,32,0.91,258
12725523,Top Floor Newly Renovated 1-Bedroom,6472334,Matthew,Brooklyn,Williamsburg,Entire home/apt,139,4,12,0.31,0
12730083,Elegant 2 Bdrm Apt W/ Add. 2 Rms on Lower Level,15089968,Anna,Queens,Richmond Hill,Entire home/apt,250,3,40,1.04,189
12731689,Flatiron NYC 1 Bed/1 Bath Apt!,1911171,Justin,Manhattan,Midtown,Entire home/apt,240,4,59,1.56,37
12735986,Spacious Studio 15 min to Manhattan,69258420,Arturo,Queens,Astoria,Entire home/apt,135,5,18,0.47,363
12736761,Comfortable and cozy Apartment in Manhattan,50601037,Monika,Manhattan,Harlem,Entire home/apt,259,3,57,1.51,175
12738346,Lightfull and Quiet apartment 15 min to Manhattan.,69274944,Dimitris,Queens,Astoria,Entire home/apt,190,3,32,0.85,53
12738790,Bright & Spacious E. Village 1 Bdrm,18351258,Michael,Manhattan,East Village,Entire home/apt,250,2,29,0.76,0
12740726,Gorgeous new apartment with amazing views,11526146,Nick,Brooklyn,Williamsburg,Entire home/apt,225,3,19,0.85,0
12747434,NW..Comfortable Room All Inclusive,68787921,Hurriyet Aydın /,Brooklyn,Bedford-Stuyvesant,Private room,40,2,39,1.02,236
12747935,S...Comfortable Room All Inclusive,68787921,Hurriyet Aydın /,Brooklyn,Bedford-Stuyvesant,Private room,37,3,40,1.06,212
12749156,Your Hudson Heights Hideaway ◔‿◔,69189948,Ella,Manhattan,Washington Heights,Private room,75,2,167,4.6,310
12751037,"Large, Private Bedroom near Union Square.",69355658,K,Manhattan,Gramercy,Private room,90,3,23,0.6,0
12753434,Entire Times Square 1BD Apartment,4549084,Judy,Manhattan,Hell's Kitchen,Entire home/apt,175,3,59,1.63,14
12759453,The Clean Comfortable Modern Lounge,48671504,Albert,Queens,Cambria Heights,Entire home/apt,79,2,90,2.35,331
12761910,3BR Queens (3rd fl)- 20 min to Manhattan,69427329,Michelle & Eddie,Queens,Elmhurst,Private room,289,2,115,2.99,280
12763008,Spacious Master Bedroom  20 mins away from NYC,69433039,Jason,Queens,Sunnyside,Private room,85,10,27,0.71,125
12763721,"Comfortable, clean and inviting.",69435907,Ranny,Brooklyn,East Flatbush,Private room,50,2,149,3.86,92
12764005,Brand New Clean and Sunny one bed!,7465850,Flower,Brooklyn,Bushwick,Entire home/apt,120,4,43,1.15,243
12774885,"Spacious, cozy bedroom in a private home",69507287,Sarah,Bronx,Wakefield,Private room,40,1,151,4.01,338
12780475,Sunny Spacious Apt in Astoria w/ back yard access,48154615,Kasey,Queens,Astoria,Entire home/apt,125,3,21,0.58,345
12781270,Nice and cozy little apt available,69548489,Alba,Bronx,Pelham Gardens,Entire home/apt,75,2,92,2.45,265
12782370,2 bed Apartment close to Times Sq,280830,George,Manhattan,Hell's Kitchen,Entire home/apt,244,2,176,4.57,282
12786165,Cozy Private room in Chelsea !,69598657,Vh,Manhattan,Chelsea,Private room,75,2,115,2.99,37
12792132,Gramercy Studio,29859280,Denise,Manhattan,Gramercy,Entire home/apt,150,2,13,0.34,26
12794791,PRIVATE ROON IN NEW YORK MANHATTAN,11725608,Juan,Manhattan,Washington Heights,Private room,51,3,68,1.78,313
12795290,Room in East Village,4929873,Larissa,Manhattan,East Village,Private room,84,3,163,4.22,294
12795851,Clean & Spacious Bushwick Loft (front),21467726,Tyler,Brooklyn,Williamsburg,Private room,70,1,10,0.29,281
12796602,COZY STUDIO  in BROOKLYN,66978896,Viviana,Brooklyn,Bushwick,Entire home/apt,70,3,26,0.67,206
12804309,Danish Modern in Brownstone,21221697,Devon,Brooklyn,Clinton Hill,Entire home/apt,225,3,95,2.48,122
12804693,Quiet bedroom on St Marks,69782291,Karen,Manhattan,East Village,Private room,120,5,13,0.34,0
12806016,Ditmas Park Beauty,69794747,Anna,Brooklyn,Flatbush,Entire home/apt,175,3,96,2.5,209
12806177,Acogedora  habitación en el corazón de Manhattan,66469868,Zoraida,Manhattan,Washington Heights,Private room,65,2,46,1.2,72
12806940,Huge New 1700sf Brownstone Duplex,1672734,Larry,Brooklyn,Bedford-Stuyvesant,Entire home/apt,225,2,33,0.85,1
12807447,BrownBrick in Park Slope Brownstone,42413378,Hilal & Maryam,Brooklyn,South Slope,Entire home/apt,135,3,148,3.84,91
12810210,Sun Drenched Studio,140226,An,Brooklyn,Williamsburg,Entire home/apt,195,3,23,0.67,225
12811459,Superhost-Designer Legal 4 Bed Townhouse Midtown 2,69852641,Lisa,Manhattan,Hell's Kitchen,Entire home/apt,1000,2,24,0.71,274
12812577,Superhost-Pristine 4 Bed Legal Townhouse Midtown 1,69852641,Lisa,Manhattan,Hell's Kitchen,Entire home/apt,1000,2,23,0.7,240
12812630,Private Room rent temporary stay,69866168,Munnesa,Queens,Jamaica,Private room,60,1,109,2.84,98
12813068,NEW NICE CLEAN & COZY PRIVATE ROOM,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,Private room,60,1,104,2.68,293
12813206,Sunny Apartment Across from Sunset Park,7609268,Zoey,Brooklyn,Sunset Park,Entire home/apt,99,3,25,0.73,12
12814578,Colorful Brooklyn Garden Casita,40332331,Joyce,Brooklyn,Windsor Terrace,Entire home/apt,125,2,117,3.08,262
12814685,"Great location in NYC, clean, quiet and cozy",69890625,Grace,Brooklyn,Clinton Hill,Private room,89,1,15,0.43,179
12814991,"NYC Sanctuary, Skyline Views & Rooftop",34034047,Cory,Queens,Ditmars Steinway,Entire home/apt,130,3,17,0.45,11
12814997,Sunny room with a/c in new building,13007287,Brandon,Brooklyn,Bedford-Stuyvesant,Private room,70,3,36,0.95,0
12826965,Cozy Bright Private Room in NY (Only for female),69989416,Sammie,Queens,Flushing,Private room,30,4,54,1.39,64
12827146,"Cozy One Bedroom Apartment in Astoria, NYC",18922352,Israel,Queens,Astoria,Entire home/apt,68,4,11,0.31,0
12829063,Large & Unique multi Rooms Loft close to all,28303435,Ohad,Brooklyn,Prospect Heights,Entire home/apt,200,1,43,1.13,232
12830905,Spacious East Village Bedroom,70026602,Kathryn,Manhattan,East Village,Private room,150,2,18,0.47,0
12832062,The Yellow Bungalow of Rockaway Beach,1106731,Alexander,Queens,Rockaway Beach,Entire home/apt,135,2,27,0.72,0
12834386,Awesome spacious room by the park,1216362,Camila,Brooklyn,Flatbush,Private room,73,1,43,1.37,188
12834748,A bay window on Brooklyn,10273704,Matt,Brooklyn,Fort Greene,Private room,100,3,148,3.83,42
12835664,"New 3BR, 2 Full Bath with Washer & Dryer",70058270,Lucy,Brooklyn,Crown Heights,Entire home/apt,300,3,39,1.03,259
12847902,Beautiful modern home!,46938101,Mario,Bronx,Concourse,Private room,49,1,33,0.87,348
12850911,Huge Room in Stunning Pre-war NY Loft,44351733,Tana,Manhattan,Tribeca,Private room,260,4,22,0.58,3
12851100,New studio apartment 4mins from subway in Astoria,3248699,Snezhana,Queens,Ditmars Steinway,Entire home/apt,80,7,15,0.41,0
12854724,Great Modern Studio in Chelsea!,49622928,Oxana,Manhattan,Chelsea,Entire home/apt,75,1,132,4.58,317
12854734,LIVE HERE!! COZY STUDIO IN CHELSEA!,70244331,Andrey,Manhattan,Chelsea,Entire home/apt,100,1,198,5.16,269
12855923,New York Space,33906660,Trevor,Manhattan,Harlem,Private room,65,1,154,4.03,361
12856720,5mn location from Manhattan midtown,33950089,Abdoulaye,Queens,Long Island City,Private room,60,1,36,1.05,316
12862929,Bright and Airy Bedroom,1572315,Deanna,Manhattan,Murray Hill,Private room,112,3,23,0.61,18
12863815,"Amazing 1BR, heart of West Village",9679850,Mike,Manhattan,West Village,Entire home/apt,230,2,39,1.03,0
12864784,Private Room - West Village/Soho,7977178,Abby,Manhattan,SoHo,Private room,130,3,18,0.49,304
12868264,Brownstone apartment in Bed Stuy,26295451,Jessica,Brooklyn,Bedford-Stuyvesant,Private room,150,1,14,0.4,0
12869662,Bright Williamsburg Loft w Balcony,8636489,Evan,Brooklyn,Williamsburg,Entire home/apt,250,5,14,0.41,0
12871708,ENTIRE PLACE,70396243,Yvelisse,Manhattan,Washington Heights,Entire home/apt,95,1,104,3.3,81
12872882,HUGE Willamsburg Duplex Loft,4391441,Mark,Brooklyn,Williamsburg,Entire home/apt,190,2,84,2.19,8
12873159,5TH AVE~~RoofTop Deck ~~City Views @EMPIRE ST BLDG,70409953,Michael,Manhattan,Chelsea,Entire home/apt,480,5,106,2.99,263
12874869,Greenwich Village| Private Queen room,70429659,Kelly,Manhattan,Greenwich Village,Private room,140,1,78,2.23,321
12881611,Large bedroom in spacious & sunny Greenpoint Apt!,17204066,Maham,Brooklyn,Greenpoint,Private room,70,2,21,0.54,4
12883073,East Village 1 BDRM - Trendy Area - Subway 1.5 Blk,21315876,Helen,Manhattan,East Village,Entire home/apt,128,1,28,0.79,178
12885472,Lovely large 2BR Apartment Close to Subway,2629017,Michelle,Queens,Ridgewood,Entire home/apt,75,2,54,1.99,64
12901480,Artistic pad in East Williamsburg!,70674019,Jack,Brooklyn,Bushwick,Entire home/apt,179,7,117,3.04,137
12902256,Cozy private bedroom with window,37782666,Kevin,Manhattan,Lower East Side,Private room,72,4,59,1.56,83
12912510,Stunning Brooklyn loft in a church!,37241656,Zack,Brooklyn,Williamsburg,Entire home/apt,325,2,27,0.72,0
12915038,Renovated: 15min 4 Train ride to NYC-Crown Heights,25611454,Regina,Brooklyn,East Flatbush,Private room,80,3,57,1.58,14
12915074,Nice Room in Classic Williamsburg Loft,16300594,Ari,Brooklyn,Williamsburg,Private room,80,4,16,0.43,0
12915928,"Renovated 3BR, 2 Full Bath with Washer & Dryer",70058270,Lucy,Brooklyn,Crown Heights,Entire home/apt,275,3,27,0.71,271
12916073,10 min from JFK and 30min to NYC,70827984,Digna,Brooklyn,East New York,Entire home/apt,123,4,63,1.67,67
12916646,Nice Room in Hell's Kitchen 2 Blocks to Times Sq.,67359538,Vincent,Manhattan,Hell's Kitchen,Private room,180,1,28,0.73,0
12932186,The Golden Hand in Harlem ☞ Bright + Modern 1BR,3718821,Matt,Manhattan,Harlem,Private room,120,2,44,1.18,96
12932670,Flushing Spacious Room w/ 2 Queen Beds,65809485,Shirley,Queens,Flushing,Private room,60,5,62,1.64,174
12936207,Newly Renovated Duplex Apartment,51716739,Harvin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,80,2.09,286
12941015,2BR Apt in East Village,406843,Trevor,Manhattan,East Village,Entire home/apt,250,3,33,0.9,80
12949840,Remodeled Brand New Brooklyn Apartment,1386468,Jane Anne,Brooklyn,Bushwick,Entire home/apt,124,2,104,2.75,237
12950997,"Joellen's Place Roomy 1-Queen Bed, Bushwick Apt.",71150679,Joellen,Brooklyn,Bushwick,Private room,79,2,57,1.52,127
12951417,"Joellen's Place Spacious 2-twin bed, Bushwick Apt.",71150679,Joellen,Brooklyn,Bushwick,Private room,65,2,77,2.04,116
12953867,Quiet artist apartment w/ backyard,69232570,Jamie,Brooklyn,Bushwick,Private room,45,1,98,2.58,16
12955262,2 bedroom loft-like ground floor with patio,3710740,Daniel,Manhattan,Harlem,Entire home/apt,150,1,49,1.3,0
12955346,Suite with Private Gated Entrance,12160792,Sarah,Brooklyn,Brooklyn Heights,Entire home/apt,150,1,107,2.84,75
12955402,Private room w/ lush garden quiet area,2714164,Jasmine,Brooklyn,Greenpoint,Private room,50,2,15,0.55,27
12955454,Cozy Room in the Big Apple,33622924,Besinfe,Manhattan,Harlem,Private room,50,1,116,3.06,352
12962798,Bright clean apartment in East Village!,321386,Grace,Manhattan,East Village,Entire home/apt,198,2,32,0.84,0
12964477,"Clean, Simple, & Private Bedroom (near N/R train)",28370925,En & Lora,Brooklyn,Sunset Park,Private room,39,5,89,2.34,0
12965288,"COZY HOME, BEST LOCAL ACCESS!",11071244,Nick,Queens,Long Island City,Private room,80,2,49,1.29,0
12966225,"1 bedroom apt, comforts of home, close to all..",71312760,Don,Staten Island,Richmondtown,Entire home/apt,78,3,79,2.56,300
